gyroX,gyroY,gyroZ,accelX,accelY,accelZ,encoderR,encoderL,timestamp,timestamp_s,dt,gyro_x_dps,gyro_y_dps,gyro_z_dps,accel_x_ms2,accel_y_ms2,accel_z_ms2,x,y,theta,linear_displacement,delta_theta_odom,delta_theta_gyro
-40.0,117.0,59.0,508.0,208.0,17052.0,0.55,-0.83,17732.0,17.732,0.00999999999999801,-0.3053435114503817,0.8931297709923665,0.45038167938931295,0.30406361083984373,0.12449848632812499,10.206481677246094,-0.008431560747053528,-0.004747188489963305,1.025577988849313,0.0,0.0,0.0
-85.0,120.0,69.0,256.0,216.0,17100.0,0.55,-0.83,17742.0,17.742,0.010000000000001563,-0.648854961832061,0.916030534351145,0.5267175572519084,0.15322890625,0.1292868896484375,10.235212097167969,-0.008431560747053528,-0.004747188489963305,1.025577988849313,0.0,0.0,0.0
-68.0,75.0,75.0,500.0,120.0,16992.0,0.55,-0.83,17752.0,17.752,0.00999999999999801,-0.5190839694656488,0.5725190839694656,0.5725190839694656,0.29927520751953124,0.0718260498046875,10.17056865234375,-0.008431560747053528,-0.004747188489963305,1.025577988849313,0.0,0.0,0.0
-48.0,101.0,96.0,224.0,164.0,17088.0,0.55,-0.83,17762.0,17.762,0.010000000000001563,-0.366412213740458,0.7709923664122137,0.732824427480916,0.13407529296874998,0.09816226806640624,10.228029492187499,-0.008431560747053528,-0.004747188489963305,1.025577988849313,0.0,0.0,0.0
-76.0,119.0,-182.0,8.0,196.0,18304.0,0.54,-0.83,17772.0,17.772,0.00999999999999801,-0.5801526717557252,0.9083969465648855,-1.3893129770992367,0.0047884033203125,0.11731588134765625,10.955866796875,-0.008611874387277028,-0.005041992160908107,1.018146264292434,-0.0003455751918948775,-0.007431724556879087,0.0
-1715.0,-3686.0,-7461.0,16516.0,2464.0,17904.0,0.51,-0.83,17782.0,17.782,0.010000000000001563,-13.091603053435115,-28.137404580152673,-56.954198473282446,9.885658654785155,1.47482822265625,10.716446630859375,-0.009165900470212266,-0.005918265530756848,0.9958510906217967,-0.0010367255756846324,-0.022295173670637256,0.0
4314.0,2306.0,-2870.0,-4924.0,220.0,11252.0,0.5,-0.83,17792.0,17.792,0.010000000000001563,32.93129770992366,17.603053435114504,-21.908396946564885,-2.9472622436523435,0.13168109130859373,6.734889270019531,-0.009354896753824522,-0.006207579578175803,0.9884193660649175,-0.0003455751918948775,-0.007431724556879087,0.0
1060.0,1456.0,-685.0,-6376.0,-1052.0,23044.0,0.5,-0.82,17803.0,17.803,0.010999999999999233,8.091603053435115,11.114503816793894,-5.229007633587786,-3.816357446289062,-0.6296750366210937,13.792995764160155,-0.009163755606851664,-0.005919678075597088,0.9809876415080384,0.0003455751918948775,-0.007431724556879087,0.0
1060.0,1456.0,-685.0,-6376.0,-1052.0,23044.0,0.52,-0.81,17812.0,17.812,0.009000000000000341,8.091603053435115,11.114503816793894,-5.229007633587786,-3.816357446289062,-0.6296750366210937,13.792995764160155,-0.008590332165933091,-0.0050559735678609476,0.9884193660649175,0.0010367255756846287,0.007431724556879169,0.0
-1182.0,7.0,2435.0,-7384.0,1748.0,19044.0,0.53,-0.79,17822.0,17.822,0.00999999999999801,-9.022900763358779,0.05343511450381679,18.587786259541986,-4.4196962646484375,1.0462661254882812,11.398794104003905,-0.008016908725014515,-0.004192269060124804,0.9809876415080384,0.0010367255756846326,-0.007431724556879087,0.0
-2753.0,-2073.0,-5627.0,1424.0,1904.0,15964.0,0.54,-0.77,17832.0,17.832,0.010000000000001563,-21.015267175572518,-15.82442748091603,-42.954198473282446,0.852335791015625,1.139639990234375,9.555258825683593,-0.00743708236434886,-0.0033328498895474567,0.9735559169511593,0.0010367255756846326,-0.007431724556879087,0.0
