timestamp,encoderR,encoderL,x_odom,y_odom,theta_odom,delta_S,dist_R,dist_L,x_kalman,y_kalman,theta_kalman
24242967,133.84,118.75,15.760016024250199,0.31975913426294345,0.012990771828103622,9.176766447100094,7.348653210103824,11.004879684096366,15.7637021402117,-0.09136170778242683,-0.006607100935083087
24252945,190.31,131.96,20.106867804471666,0.45721646839839436,0.0502327061742774,4.34902459385115,7.049064833948749,1.6489843537535513,20.11261066377585,-0.12361002241623212,-0.007228038474027289
24262969,241.33,145.16,24.106247946862137,0.7236164467504823,0.08279141992768224,4.008242815974754,6.368749563096604,1.6477360688529024,24.120729086775206,-0.1555211079788553,-0.007855594731636648
24272910,282.06,158.64,27.474621062159677,1.0429499857182676,0.10625056719844589,3.3834762232013595,5.084264400331724,1.6826880460709948,27.5040823752674,-0.18460366294253794,-0.008466764859819427
24283003,334.2,180.3,32.048013915508875,1.591485946989948,0.1324903766961661,4.606171283384255,6.508557471968969,2.7037850947995414,32.11006945913452,-0.22592604739093408,-0.008980469689078166
24292915,365.7,202.04,35.33995283321664,2.0442896853465724,0.14089262540672218,3.322934405520022,3.932097437035339,2.713771374004705,35.432855198570174,-0.25743749102125885,-0.009382158630286967
24302947,406.74,223.7,39.20982950539057,2.6261350764658835,0.15757659876846164,3.913373163525648,5.122961232251759,2.7037850947995374,39.3460456425783,-0.2952804785404488,-0.009642367753771804
24313050,441.53,244.18,42.613326450098974,3.188444963099237,0.16989587940863143,3.449635322935605,4.342783169347915,2.5564874765232957,42.795515667605294,-0.329054428074007,-0.009763765773733344
24323015,481.48,268.04,46.53388082851774,3.8890005206478033,0.18374753737511174,3.9826529755115114,4.986898178081333,2.9784077729416905,46.77797879931145,-0.3679405085205906,-0.009763992717400829
24332945,515.85,294.92,50.29012708993145,4.599611692658969,0.19019557455155284,3.8228725082288024,4.290355203520782,3.3553898129368225,50.60067293838454,-0.40487755978093604,-0.009676620027008406
24342914,557.56,322.24,54.51576294643399,5.440319119955888,0.20258372608279274,4.308455334580145,5.206596320595038,3.4103143485652523,54.90893270523174,-0.44594518428878055,-0.009542975332811182
24352943,601.23,351.74,58.98353354968298,6.386441512505893,0.2147824826635899,4.566850309013906,5.4512601611216995,3.6824404569061113,59.47558155909182,-0.48885883753124365,-0.009404553458759773
24362930,649.83,378.19,63.55036640194239,7.428394067736258,0.23385111062863267,4.684189089674639,6.0666646171402405,3.301713562209037,64.15956859738887,-0.5323781985964785,-0.009295228896014772
24372960,691.44,480.96,72.36838548905422,9.28508606868337,0.18119931440551693,9.011368697764482,5.194113471588588,12.828623923940373,73.17055082168264,-0.6158382974377183,-0.00924799608722066
24382897,741.67,509.77,77.21243913603666,10.21880061268372,0.19963949548954463,4.933221927353538,6.270135055945547,3.596308798761528,78.10356134885593,-0.6615079048747148,-0.00925742548774713
24392942,793.89,539.75,82.23101938085603,11.284342348630327,0.21878560320704127,5.130450941655635,6.518543751174143,3.742358132137128,83.23378907303334,-0.7093678072482962,-0.009334157548153308
24402945,840.44,572.21,87.03823419121137,12.383839351025477,0.23091548889676827,4.931349500002581,5.8107662125077875,4.051932787497373,88.16491749052278,-0.756071888838248,-0.009477937205879453
24412911,882.54,602.45,91.42810646942797,13.439616859977631,0.24112559849791523,4.5150464856370816,5.255279431720236,3.774813539553927,92.67975247532408,-0.799792390919909,-0.009680521686237084
24422964,926.85,631.89,95.89086279333338,14.567393679143027,0.25392697537557607,4.6030505711326395,5.531150394763051,3.674950747502227,97.28257647007256,-0.8454909229526429,-0.009925938882686856
